count_date,dam_id,fish_id,count
2015-06-09,14,4,0
2015-06-09,14,3,0
2015-06-09,14,9,0
2015-06-09,14,8,0
2015-06-09,,,
2015-06-09,8,7,0
2015-06-09,8,6,0
2015-06-09,14,2,17
2015-06-09,11,1,668
2015-06-09,11,2,108
2015-06-09,4,1,3238
2015-06-09,4,2,308
2015-06-09,4,8,0
2015-06-09,4,9,0
2015-06-09,4,3,112
2015-06-09,4,4,41
2015-06-09,4,6,1812
2015-06-09,4,7,376
2015-06-09,4,5,82464
2015-06-09,8,4,4
2015-06-10,4,1,4121
2015-06-10,4,8,0
2015-06-10,4,9,0
2015-06-10,4,3,106
2015-06-10,4,4,35
2015-06-10,4,6,2815
2015-06-10,4,7,458
2015-06-10,4,5,45926
2015-06-10,15,2,18
2015-06-10,15,8,0
2015-06-10,15,9,0
2015-06-10,15,3,0
2015-06-10,15,4,0
2015-06-10,15,6,9
2015-06-10,15,7,0
2015-06-10,15,5,0
2015-06-10,6,9,0
2015-06-10,11,1,638
2015-06-10,11,2,133
2015-06-10,11,8,0
2015-06-10,10,1,673
2015-06-10,10,2,131
2015-06-10,10,8,0
2015-06-10,10,9,0
2015-06-10,10,3,5
2015-06-10,10,4,0
2015-06-10,10,6,2
2015-06-10,10,7,1
2015-06-10,10,5,0
2015-06-10,6,8,0
2015-06-10,6,2,228
2015-06-10,6,1,2485
2015-06-10,16,1,80
2015-06-10,11,9,0
2015-06-10,11,3,2
2015-06-10,11,4,1
2015-06-10,11,6,0
2015-06-10,11,7,0
2015-06-10,11,5,96
2015-06-10,14,1,649
2015-06-10,14,2,7
2015-06-10,14,8,0
2015-06-10,14,9,0
2015-06-10,14,3,0
2015-06-10,14,4,0
2015-06-10,14,6,40
2015-06-10,14,7,0
2015-06-10,14,5,0
2015-06-10,16,2,26
2015-06-10,16,8,0
2015-06-10,16,9,0
2015-06-10,16,3,0
2015-06-10,16,4,0
2015-06-10,16,6,1
2015-06-10,16,7,0
2015-06-10,16,5,0
2015-06-10,7,5,28041
2015-06-10,7,7,1
2015-06-10,7,6,562
2015-06-10,7,4,4
2015-06-10,7,3,13
2015-06-10,7,9,0
2015-06-10,7,8,0
2015-06-10,7,2,126
2015-06-10,7,1,1701
2015-06-10,6,6,1123
2015-06-10,8,5,6608
2015-06-10,8,7,1
2015-06-10,8,6,2
2015-06-10,8,4,15
2015-06-10,8,3,19
2015-06-10,8,9,0
2015-06-10,8,8,0
2015-06-10,8,2,86
2015-06-10,8,1,878
2015-06-10,9,1,727
2015-06-10,9,2,157
2015-06-10,9,8,0
2015-06-10,3,5,0
2015-06-10,3,7,0
2015-06-10,3,6,0
2015-06-10,3,4,0
2015-06-10,3,3,41
2015-06-10,3,9,0
2015-06-10,3,8,0
2015-06-10,3,2,16
2015-06-10,3,1,253
2015-06-10,5,9,0
2015-06-10,5,8,0
2015-06-10,5,2,192
2015-06-10,5,1,2050
2015-06-10,9,9,0
2015-06-10,9,3,21
2015-06-10,9,4,3
2015-06-10,9,6,0
2015-06-10,12,1,403
2015-06-10,12,2,21
2015-06-10,12,8,0
2015-06-10,12,9,0
2015-06-10,12,3,0
2015-06-10,12,4,0
2015-06-10,12,6,73
2015-06-10,6,5,0
2015-06-10,6,7,117
2015-06-10,6,4,6
2015-06-10,6,3,27
2015-06-10,5,5,0
2015-06-10,5,7,206
2015-06-10,5,6,1077
2015-06-10,5,4,-17
2015-06-10,5,3,6
2015-06-10,12,7,8
2015-06-10,12,5,1
2015-06-10,9,7,0
2015-06-10,9,5,0
2015-06-10,13,5,0
2015-06-10,13,7,4
2015-06-10,13,6,62
2015-06-10,13,4,0
2015-06-10,13,3,1
2015-06-10,13,9,0
2015-06-10,13,8,0
2015-06-10,13,2,32
2015-06-10,13,1,640
2015-06-10,,,
2015-06-10,15,1,214
2015-06-10,4,2,412
2015-06-11,8,9,0
2015-06-11,6,1,2321
2015-06-11,6,2,160
2015-06-11,6,8,0
2015-06-11,6,9,0
2015-06-11,6,3,18
2015-06-11,6,4,6
2015-06-11,6,6,1123
2015-06-11,6,7,122
2015-06-11,6,5,0
2015-06-11,5,9,0
2015-06-11,5,8,0
2015-06-11,5,2,285
2015-06-11,5,1,2176
2015-06-11,15,1,343
2015-06-11,15,2,8
2015-06-11,15,8,0
2015-06-11,15,9,0
2015-06-11,15,3,0
2015-06-11,15,4,0
2015-06-11,15,6,33
2015-06-11,15,7,0
2015-06-11,15,5,0
2015-06-11,14,5,0
2015-06-11,14,7,0
2015-06-11,14,6,80
2015-06-11,14,4,0
2015-06-11,14,3,0
2015-06-11,14,9,0
2015-06-11,14,8,0
2015-06-11,14,2,14
2015-06-11,14,1,547
2015-06-11,3,5,0
2015-06-11,3,7,0
2015-06-11,3,6,0
2015-06-11,3,4,0
2015-06-11,3,3,8
2015-06-11,3,9,0
2015-06-11,3,8,0
2015-06-11,3,2,1
2015-06-11,3,1,52
2015-06-11,16,5,0
2015-06-11,16,7,0
2015-06-11,16,6,16
2015-06-11,16,4,0
2015-06-11,16,3,2
2015-06-11,16,9,0
2015-06-11,16,8,0
2015-06-11,16,2,35
2015-06-11,16,1,169
2015-06-11,12,1,520
2015-06-11,12,2,30
2015-06-11,12,8,0
2015-06-11,12,9,0
2015-06-11,12,3,2
2015-06-11,12,4,0
2015-06-11,12,6,129
2015-06-11,12,7,10
2015-06-11,12,5,1
2015-06-11,,,
2015-06-11,4,1,3810
2015-06-11,4,2,458
2015-06-11,4,8,0
2015-06-11,4,9,0
2015-06-11,4,3,108
2015-06-11,4,4,49
2015-06-11,4,6,4792
2015-06-11,4,7,267
2015-06-11,4,5,24077
2015-06-11,10,1,655
2015-06-11,10,2,161
2015-06-11,10,8,0
2015-06-11,10,9,0
2015-06-11,10,3,2
2015-06-11,10,4,0
2015-06-11,10,6,0
2015-06-11,10,7,1
2015-06-11,10,5,0
2015-06-11,11,5,85
2015-06-11,11,7,0
2015-06-11,11,6,0
2015-06-11,11,4,0
2015-06-11,11,3,2
2015-06-11,11,9,0
2015-06-11,11,8,0
2015-06-11,11,2,148
2015-06-11,11,1,857
2015-06-11,13,1,419
2015-06-11,13,2,14
2015-06-11,13,8,0
2015-06-11,13,9,0
2015-06-11,13,3,0
2015-06-11,13,4,0
2015-06-11,13,6,72
2015-06-11,13,7,8
2015-06-11,13,5,0
2015-06-11,9,5,0
2015-06-11,9,7,0
2015-06-11,9,6,1
2015-06-11,9,4,1
2015-06-11,9,3,7
2015-06-11,9,9,0
2015-06-11,9,8,0
2015-06-11,9,2,146
2015-06-11,9,1,689
2015-06-11,8,1,969
2015-06-11,8,2,88
2015-06-11,8,8,0
2015-06-11,8,3,17
2015-06-11,8,4,7
2015-06-11,7,1,1559
2015-06-11,7,2,178
2015-06-11,7,8,-1
2015-06-11,7,9,0
2015-06-11,7,3,26
2015-06-11,7,4,0
2015-06-11,7,6,758
2015-06-11,7,7,1
2015-06-11,7,5,21730
2015-06-11,8,6,0
2015-06-11,8,7,2
2015-06-11,8,5,7074
2015-06-11,5,5,0
2015-06-11,5,7,223
2015-06-11,5,6,1898
2015-06-11,5,4,7
2015-06-11,5,3,31
2015-06-12,5,4,8
2015-06-12,7,5,23406
2015-06-12,6,7,84
2015-06-12,6,6,1882
2015-06-12,6,4,14
2015-06-12,8,1,730
2015-06-12,8,2,116
2015-06-12,8,8,0
2015-06-12,8,9,0
2015-06-12,8,3,4
2015-06-12,8,4,2
2015-06-12,8,6,0
2015-06-12,8,7,0
2015-06-12,8,5,7772
2015-06-12,14,8,0
2015-06-12,14,9,0
2015-06-12,14,3,1
2015-06-12,13,1,480
2015-06-12,13,2,9
2015-06-12,13,8,0
2015-06-12,13,9,0
2015-06-12,13,3,1
2015-06-12,13,4,0
2015-06-12,13,6,96
2015-06-12,13,7,3
2015-06-12,13,5,0
2015-06-12,4,6,4296
2015-06-12,4,4,39
2015-06-12,4,3,128
2015-06-12,4,9,0
2015-06-12,5,5,0
2015-06-12,5,7,252
2015-06-12,5,6,3356
2015-06-12,5,3,32
2015-06-12,16,1,272
2015-06-12,16,2,17
2015-06-12,16,8,0
2015-06-12,16,9,0
2015-06-12,16,3,2
2015-06-12,16,4,1
2015-06-12,16,6,17
2015-06-12,16,7,0
2015-06-12,16,5,0
2015-06-12,4,8,0
2015-06-12,4,2,388
2015-06-12,4,1,3106
2015-06-12,10,5,0
2015-06-12,10,7,0
2015-06-12,10,6,2
2015-06-12,9,5,0
2015-06-12,9,7,0
2015-06-12,11,5,78
2015-06-12,11,7,0
2015-06-12,11,6,0
2015-06-12,11,4,5
2015-06-12,11,3,7
2015-06-12,11,9,0
2015-06-12,11,8,0
2015-06-12,11,2,150
2015-06-12,11,1,738
2015-06-12,9,6,1
2015-06-12,9,4,2
2015-06-12,9,3,11
2015-06-12,9,9,0
2015-06-12,9,8,0
2015-06-12,9,2,134
2015-06-12,9,1,852
2015-06-12,14,4,0
2015-06-12,14,6,72
2015-06-12,14,7,1
2015-06-12,14,5,0
2015-06-12,5,9,0
2015-06-12,5,8,0
2015-06-12,12,2,38
2015-06-12,12,1,567
2015-06-12,7,7,6
2015-06-12,7,6,947
2015-06-12,7,4,2
2015-06-12,7,3,21
2015-06-12,3,1,28
2015-06-12,3,2,2
2015-06-12,3,8,0
2015-06-12,3,9,0
2015-06-12,3,3,8
2015-06-12,3,4,0
2015-06-12,3,6,0
2015-06-12,3,7,0
2015-06-12,3,5,0
2015-06-12,10,4,1
2015-06-12,,,
2015-06-12,10,3,11
2015-06-12,10,9,0
2015-06-12,10,8,0
2015-06-12,10,2,138
2015-06-12,10,1,552
2015-06-12,4,5,23222
2015-06-12,4,7,228
2015-06-12,5,2,258
2015-06-12,5,1,2417
2015-06-12,6,3,30
2015-06-12,6,9,0
2015-06-12,6,8,0
2015-06-12,12,5,0
2015-06-12,12,7,8
2015-06-12,12,6,392
2015-06-12,12,4,0
2015-06-12,6,2,184
2015-06-12,6,1,2290
2015-06-12,6,5,0
2015-06-12,7,1,1824
2015-06-12,7,2,230
2015-06-12,7,8,-1
2015-06-12,7,9,0
2015-06-12,15,5,0
2015-06-12,15,7,0
2015-06-12,15,6,48
2015-06-12,15,4,0
2015-06-12,15,3,1
2015-06-12,15,9,0
2015-06-12,15,8,0
2015-06-12,15,2,12
2015-06-12,15,1,415
2015-06-12,12,3,3
2015-06-12,12,9,0
2015-06-12,12,8,0
2015-06-12,14,1,726
2015-06-12,14,2,9
2015-06-13,6,8,0
2015-06-13,7,9,1
2015-06-13,7,8,0
2015-06-13,7,2,282
2015-06-13,7,1,2198
2015-06-13,6,2,134
2015-06-13,5,7,314
2015-06-13,6,1,2242
2015-06-13,7,6,1192
2015-06-13,5,6,3713
2015-06-13,5,4,-3
2015-06-13,4,2,394
2015-06-13,4,8,0
2015-06-13,12,5,3
2015-06-13,6,5,0
2015-06-13,6,7,126
2015-06-13,6,6,3107
2015-06-13,12,7,6
2015-06-13,8,1,824
2015-06-13,8,2,96
2015-06-13,8,8,0
2015-06-13,8,9,0
2015-06-13,8,3,20
2015-06-13,8,4,3
2015-06-13,8,6,0
2015-06-13,8,7,4
2015-06-13,8,5,8321
2015-06-13,12,6,520
2015-06-13,12,4,0
2015-06-13,7,5,27369
2015-06-13,12,3,4
2015-06-13,12,9,0
2015-06-13,12,8,0
2015-06-13,12,2,9
2015-06-13,12,1,1057
2015-06-13,7,4,3
2015-06-13,7,7,3
2015-06-13,4,9,0
2015-06-13,4,3,135
2015-06-13,14,1,551
2015-06-13,14,2,3
2015-06-13,14,8,0
2015-06-13,14,9,0
2015-06-13,14,3,1
2015-06-13,14,4,1
2015-06-13,14,6,71
2015-06-13,14,7,0
2015-06-13,14,5,0
2015-06-13,4,7,246
2015-06-13,4,5,34792
2015-06-13,15,5,0
2015-06-13,15,7,0
2015-06-13,15,6,80
2015-06-13,15,4,0
2015-06-13,5,3,24
2015-06-13,5,9,0
2015-06-13,5,8,0
2015-06-13,5,2,281
2015-06-13,5,1,2876
2015-06-13,3,1,11
2015-06-13,3,2,4
2015-06-13,3,8,0
2015-06-13,7,3,29
2015-06-13,13,1,335
2015-06-13,13,2,47
2015-06-13,13,8,0
2015-06-13,13,9,0
2015-06-13,13,3,2
2015-06-13,13,4,0
2015-06-13,13,6,154
2015-06-13,13,7,8
2015-06-13,13,5,0
2015-06-13,3,9,0
2015-06-13,16,1,381
2015-06-13,16,2,21
2015-06-13,16,8,0
2015-06-13,16,9,0
2015-06-13,16,3,1
2015-06-13,10,6,2
2015-06-13,10,7,1
2015-06-13,10,5,0
2015-06-13,3,3,2
2015-06-13,3,4,0
2015-06-13,3,6,0
2015-06-13,9,5,0
2015-06-13,9,7,1
2015-06-13,9,6,0
2015-06-13,9,4,7
2015-06-13,9,3,16
2015-06-13,9,9,0
2015-06-13,10,4,1
2015-06-13,10,3,3
2015-06-13,10,9,0
2015-06-13,10,8,0
2015-06-13,10,2,133
2015-06-13,10,1,761
2015-06-13,3,7,0
2015-06-13,3,5,0
2015-06-13,15,3,0
2015-06-13,9,8,0
2015-06-13,9,2,109
2015-06-13,9,1,502
2015-06-13,,,
2015-06-13,15,9,0
2015-06-13,11,5,412
2015-06-13,11,7,0
2015-06-13,11,6,0
2015-06-13,11,4,0
2015-06-13,11,3,4
2015-06-13,11,9,0
2015-06-13,11,8,0
2015-06-13,11,2,131
2015-06-13,11,1,526
2015-06-13,15,8,0
2015-06-13,15,2,12
2015-06-13,15,1,411
2015-06-13,4,4,41
2015-06-13,4,6,5951
2015-06-13,4,1,2980
2015-06-13,6,4,7
2015-06-13,6,3,21
2015-06-13,5,5,0
2015-06-13,16,4,1
2015-06-13,16,6,30
2015-06-13,16,7,0
2015-06-13,16,5,0
2015-06-13,6,9,0
2015-06-14,16,1,212
2015-06-14,16,8,0
2015-06-14,16,9,0
2015-06-14,16,3,2
2015-06-14,,,
2015-06-14,12,5,3
2015-06-14,12,7,7
2015-06-14,12,6,614
2015-06-14,12,4,0
2015-06-14,12,3,1
2015-06-14,12,9,0
2015-06-14,12,8,0
2015-06-14,7,5,34574
2015-06-14,4,1,3364
2015-06-14,4,2,441
2015-06-14,4,8,0
2015-06-14,4,9,0
2015-06-14,4,3,121
2015-06-14,4,4,46
2015-06-14,4,6,6737
2015-06-14,4,7,185
2015-06-14,4,5,62398
2015-06-14,5,5,0
2015-06-14,5,7,308
2015-06-14,5,6,4538
2015-06-14,5,4,14
2015-06-14,5,3,39
2015-06-14,5,9,0
2015-06-14,5,8,0
2015-06-14,5,2,276
2015-06-14,5,1,2770
2015-06-14,12,2,26
2015-06-14,12,1,618
2015-06-14,16,4,1
2015-06-14,16,6,50
2015-06-14,16,7,0
2015-06-14,16,5,0
2015-06-14,9,5,0
2015-06-14,9,7,0
2015-06-14,9,6,1
2015-06-14,9,4,0
2015-06-14,9,3,1
2015-06-14,9,9,0
2015-06-14,9,8,0
2015-06-14,9,2,65
2015-06-14,9,1,296
2015-06-14,3,1,18
2015-06-14,3,2,2
2015-06-14,3,8,0
2015-06-14,3,9,0
2015-06-14,3,3,1
2015-06-14,3,4,0
2015-06-14,3,6,0
2015-06-14,3,7,0
2015-06-14,3,5,0
2015-06-14,11,4,0
2015-06-14,11,6,0
2015-06-14,11,7,0
2015-06-14,11,5,1394
2015-06-14,7,7,7
2015-06-14,7,6,1522
2015-06-14,7,4,-4
2015-06-14,7,3,19
2015-06-14,7,9,0
2015-06-14,7,8,0
2015-06-14,7,2,119
2015-06-14,7,1,2594
2015-06-14,15,5,0
2015-06-14,15,7,0
2015-06-14,15,6,60
2015-06-14,15,4,1
2015-06-14,15,3,2
2015-06-14,15,9,0
2015-06-14,15,8,0
2015-06-14,15,2,0
2015-06-14,15,1,204
2015-06-14,6,5,0
2015-06-14,6,7,108
2015-06-14,6,6,3658
2015-06-14,6,4,8
2015-06-14,6,3,37
2015-06-14,6,9,0
2015-06-14,6,8,0
2015-06-14,6,2,232
2015-06-14,6,1,2280
2015-06-14,8,1,1134
2015-06-14,8,2,114
2015-06-14,8,8,0
2015-06-14,8,9,0
2015-06-14,8,3,19
2015-06-14,8,4,3
2015-06-14,8,6,1
2015-06-14,8,7,4
2015-06-14,8,5,9595
2015-06-14,14,1,539
2015-06-14,14,2,6
2015-06-14,14,8,0
2015-06-14,14,9,0
2015-06-14,14,3,1
2015-06-14,14,4,0
2015-06-14,14,6,150
2015-06-14,14,7,0
2015-06-14,14,5,0
2015-06-14,13,1,856
2015-06-14,13,2,15
2015-06-14,13,8,0
2015-06-14,13,9,0
2015-06-14,13,3,4
2015-06-14,13,4,0
2015-06-14,13,6,494
2015-06-14,13,7,6
2015-06-14,13,5,0
2015-06-14,10,1,436
2015-06-14,10,2,110
2015-06-14,10,8,0
2015-06-14,10,9,0
2015-06-14,10,3,6
2015-06-14,10,4,2
2015-06-14,10,6,0
2015-06-14,10,7,1
2015-06-14,10,5,0
2015-06-14,11,3,4
2015-06-14,11,9,0
2015-06-14,11,8,0
2015-06-14,11,2,104
2015-06-14,11,1,430
2015-06-14,16,2,10
2015-06-15,14,1,632
2015-06-15,14,8,0
2015-06-15,14,9,0
2015-06-15,14,3,0
2015-06-15,14,4,0
2015-06-15,14,6,289
2015-06-15,14,7,0
2015-06-15,14,5,0
2015-06-15,8,5,8100
2015-06-15,8,7,1
2015-06-15,8,6,1
2015-06-15,8,4,4
2015-06-15,8,3,28
2015-06-15,8,9,0
2015-06-15,8,8,0
2015-06-15,8,2,184
2015-06-15,8,1,1188
2015-06-15,9,1,679
2015-06-15,9,2,105
2015-06-15,9,8,0
2015-06-15,9,9,0
2015-06-15,9,3,1
2015-06-15,9,4,1
2015-06-15,9,6,4
2015-06-15,9,7,0
2015-06-15,9,5,0
2015-06-15,16,5,0
2015-06-15,16,7,0
2015-06-15,16,6,66
2015-06-15,16,4,0
2015-06-15,16,3,1
2015-06-15,16,9,0
2015-06-15,16,8,0
2015-06-15,16,2,17
2015-06-15,16,1,514
2015-06-15,3,5,0
2015-06-15,3,7,0
2015-06-15,3,6,0
2015-06-15,3,4,0
2015-06-15,3,3,10
2015-06-15,3,9,0
2015-06-15,3,8,0
2015-06-15,3,2,3
2015-06-15,3,1,31
2015-06-15,10,1,317
2015-06-15,10,2,77
2015-06-15,10,8,0
2015-06-15,10,9,0
2015-06-15,10,3,4
2015-06-15,10,4,2
2015-06-15,10,6,1
2015-06-15,10,7,0
2015-06-15,10,5,0
2015-06-15,7,5,24599
2015-06-15,7,7,7
2015-06-15,7,6,2854
2015-06-15,7,4,10
2015-06-15,7,3,23
2015-06-15,7,9,0
2015-06-15,7,8,1
2015-06-15,7,2,190
2015-06-15,7,1,2097
2015-06-15,11,1,400
2015-06-15,11,2,92
2015-06-15,11,8,0
2015-06-15,11,9,0
2015-06-15,11,3,3
2015-06-15,11,4,1
2015-06-15,11,6,0
2015-06-15,11,7,0
2015-06-15,11,5,1304
2015-06-15,15,5,0
2015-06-15,15,7,0
2015-06-15,15,6,95
2015-06-15,15,4,0
2015-06-15,15,3,1
2015-06-15,15,9,0
2015-06-15,15,8,0
2015-06-15,15,2,7
2015-06-15,15,1,417
2015-06-15,6,5,0
2015-06-15,6,7,124
2015-06-15,6,6,4724
2015-06-15,6,4,18
2015-06-15,6,3,41
2015-06-15,6,9,0
2015-06-15,6,8,0
2015-06-15,6,2,197
2015-06-15,6,1,2922
2015-06-15,12,1,960
2015-06-15,12,2,74
2015-06-15,12,8,0
2015-06-15,12,9,0
2015-06-15,12,3,1
2015-06-15,12,4,0
2015-06-15,12,6,1056
2015-06-15,12,7,11
2015-06-15,12,5,5
2015-06-15,,,
2015-06-15,4,1,2865
2015-06-15,4,2,366
2015-06-15,4,8,0
2015-06-15,4,9,0
2015-06-15,4,3,140
2015-06-15,4,4,57
2015-06-15,4,6,7532
2015-06-15,4,7,455
2015-06-15,4,5,67309
2015-06-15,5,5,0
2015-06-15,5,7,198
2015-06-15,5,6,5667
2015-06-15,5,4,30
2015-06-15,5,3,54
2015-06-15,5,9,0
2015-06-15,5,8,0
2015-06-15,5,2,439
2015-06-15,5,1,3129
2015-06-15,13,1,1034
2015-06-15,13,2,30
2015-06-15,13,8,0
2015-06-15,13,9,0
2015-06-15,13,3,0
2015-06-15,13,4,0
2015-06-15,13,6,940
2015-06-15,13,7,5
2015-06-15,13,5,0
2015-06-15,14,2,9
2015-06-16,14,1,1310
2015-06-16,13,1,1041
2015-06-16,13,2,19
2015-06-16,13,8,0
2015-06-16,13,9,0
2015-06-16,13,3,2
2015-06-16,13,4,0
2015-06-16,13,6,1115
2015-06-16,11,2,92
2015-06-16,11,8,0
2015-06-16,11,9,0
2015-06-16,11,3,2
2015-06-16,11,4,0
2015-06-16,11,6,1
2015-06-16,11,7,0
2015-06-16,3,8,0
2015-06-16,3,2,2
2015-06-16,3,1,49
2015-06-16,6,2,388
2015-06-16,6,8,0
2015-06-16,6,9,0
2015-06-16,5,1,3118
2015-06-16,5,2,414
2015-06-16,5,8,0
2015-06-16,5,9,0
2015-06-16,5,3,73
2015-06-16,5,4,15
2015-06-16,16,5,0
2015-06-16,16,7,0
2015-06-16,16,6,44
2015-06-16,16,4,0
2015-06-16,16,3,0
2015-06-16,16,9,0
2015-06-16,16,8,0
2015-06-16,16,2,9
2015-06-16,16,1,132
2015-06-16,13,7,3
2015-06-16,,,
2015-06-16,5,6,7205
2015-06-16,10,1,434
2015-06-16,13,5,0
2015-06-16,5,7,209
2015-06-16,5,5,0
2015-06-16,10,2,85
2015-06-16,10,8,0
2015-06-16,10,9,0
2015-06-16,10,3,2
2015-06-16,10,4,1
2015-06-16,10,6,1
2015-06-16,10,7,1
2015-06-16,10,5,0
2015-06-16,6,3,31
2015-06-16,4,1,3937
2015-06-16,4,2,387
2015-06-16,4,8,0
2015-06-16,4,9,0
2015-06-16,4,3,181
2015-06-16,4,4,67
2015-06-16,4,6,10134
2015-06-16,4,7,698
2015-06-16,4,5,83111
2015-06-16,6,4,14
2015-06-16,12,2,63
2015-06-16,12,1,1157
2015-06-16,6,6,6653
2015-06-16,6,7,175
2015-06-16,6,5,0
2015-06-16,7,5,33906
2015-06-16,7,7,7
2015-06-16,7,6,3274
2015-06-16,7,4,9
2015-06-16,7,3,30
2015-06-16,11,5,1624
2015-06-16,7,9,0
2015-06-16,7,8,0
2015-06-16,3,9,0
2015-06-16,11,1,290
2015-06-16,7,2,126
2015-06-16,7,1,2316
2015-06-16,6,1,2933
2015-06-16,12,5,8
2015-06-16,12,7,12
2015-06-16,12,6,1496
2015-06-16,12,4,0
2015-06-16,12,3,3
2015-06-16,12,9,0
2015-06-16,12,8,0
2015-06-16,9,5,0
2015-06-16,9,7,0
2015-06-16,9,6,0
2015-06-16,9,4,5
2015-06-16,9,3,17
2015-06-16,9,9,0
2015-06-16,9,8,0
2015-06-16,9,2,264
2015-06-16,9,1,1328
2015-06-16,8,1,861
2015-06-16,15,5,0
2015-06-16,15,7,0
2015-06-16,15,6,199
2015-06-16,15,4,0
2015-06-16,15,3,0
2015-06-16,15,9,0
2015-06-16,15,8,0
2015-06-16,15,2,5
2015-06-16,15,1,404
2015-06-16,3,3,10
2015-06-16,3,4,0
2015-06-16,3,6,0
2015-06-16,3,7,0
2015-06-16,3,5,0
2015-06-16,8,2,58
2015-06-16,8,8,0
2015-06-16,8,9,0
2015-06-16,8,3,6
2015-06-16,8,4,3
2015-06-16,8,6,1
2015-06-16,8,7,2
2015-06-16,8,5,10168
2015-06-16,14,5,0
2015-06-16,14,7,1
2015-06-16,14,6,602
2015-06-16,14,4,1
2015-06-16,14,3,2
2015-06-16,14,9,0
2015-06-16,14,8,0
2015-06-16,14,2,18
2015-06-17,7,7,10
2015-06-17,7,4,17
2015-06-17,7,3,46
2015-06-17,7,9,0
2015-06-17,7,8,0
2015-06-17,7,2,133
2015-06-17,7,1,2419
2015-06-17,6,1,2807
2015-06-17,8,5,11016
2015-06-17,8,7,6
2015-06-17,8,6,11
2015-06-17,8,4,15
2015-06-17,8,3,61
2015-06-17,8,9,0
2015-06-17,8,8,0
2015-06-17,8,2,174
2015-06-17,8,1,1311
2015-06-17,6,2,326
2015-06-17,6,8,0
2015-06-17,6,9,0
2015-06-17,6,3,67
2015-06-17,6,4,30
2015-06-17,6,6,7243
2015-06-17,6,7,174
2015-06-17,6,5,0
2015-06-17,12,7,8
2015-06-17,12,6,2033
2015-06-17,12,4,0
2015-06-17,12,3,12
2015-06-17,12,9,0
2015-06-17,12,8,0
2015-06-17,14,1,659
2015-06-17,14,2,29
2015-06-17,14,8,0
2015-06-17,3,4,0
2015-06-17,3,6,0
2015-06-17,3,7,0
2015-06-17,3,5,0
2015-06-17,5,6,8365
2015-06-17,5,7,174
2015-06-17,5,5,0
2015-06-17,14,9,0
2015-06-17,14,3,0
2015-06-17,14,4,0
2015-06-17,14,6,811
2015-06-17,14,7,2
2015-06-17,11,1,458
2015-06-17,11,2,128
2015-06-17,11,8,0
2015-06-17,9,5,0
2015-06-17,9,7,0
2015-06-17,9,6,0
2015-06-17,14,5,0
2015-06-17,5,1,2367
2015-06-17,5,2,286
2015-06-17,5,8,0
2015-06-17,5,9,0
2015-06-17,5,3,55
2015-06-17,9,4,1
2015-06-17,9,3,16
2015-06-17,9,9,0
2015-06-17,9,8,0
2015-06-17,11,9,0
2015-06-17,11,3,0
2015-06-17,11,4,0
2015-06-17,11,6,1
2015-06-17,11,7,0
2015-06-17,11,5,1291
2015-06-17,9,2,122
2015-06-17,9,1,991
2015-06-17,16,5,0
2015-06-17,16,7,0
2015-06-17,16,6,104
2015-06-17,16,4,0
2015-06-17,16,3,0
2015-06-17,16,9,0
2015-06-17,16,8,0
2015-06-17,16,2,17
2015-06-17,16,1,135
2015-06-17,,,
2015-06-17,13,1,939
2015-06-17,13,2,44
2015-06-17,10,1,1020
2015-06-17,4,1,3945
2015-06-17,4,2,384
2015-06-17,4,8,0
2015-06-17,4,9,0
2015-06-17,4,3,179
2015-06-17,4,4,74
2015-06-17,4,6,13867
2015-06-17,4,7,557
2015-06-17,4,5,51509
2015-06-17,13,8,0
2015-06-17,13,9,0
2015-06-17,13,3,2
2015-06-17,13,4,0
2015-06-17,13,6,1239
2015-06-17,13,7,8
2015-06-17,13,5,0
2015-06-17,12,2,48
2015-06-17,12,1,1018
2015-06-17,5,4,21
2015-06-17,15,5,0
2015-06-17,15,7,1
2015-06-17,15,6,451
2015-06-17,15,4,0
2015-06-17,15,3,1
2015-06-17,15,9,0
2015-06-17,15,8,0
2015-06-17,15,2,4
2015-06-17,15,1,482
2015-06-17,3,1,77
2015-06-17,3,2,5
2015-06-17,3,8,0
2015-06-17,3,9,0
2015-06-17,3,3,23
2015-06-17,10,2,191
2015-06-17,10,8,0
2015-06-17,10,9,0
2015-06-17,10,3,1
2015-06-17,10,4,1
2015-06-17,10,6,2
2015-06-17,10,7,1
2015-06-17,10,5,0
2015-06-17,12,5,5
2015-06-17,7,5,21196
2015-06-17,7,6,4349
2015-06-18,12,7,8
2015-06-18,11,1,548
2015-06-18,11,2,144
2015-06-18,11,8,0
2015-06-18,11,9,0
2015-06-18,11,3,2
2015-06-18,11,4,1
2015-06-18,11,6,2
2015-06-18,11,7,0
2015-06-18,11,5,1718
2015-06-18,9,9,0
2015-06-18,9,8,0
2015-06-18,9,2,175
2015-06-18,9,1,932
2015-06-18,16,5,0
2015-06-18,16,7,0
2015-06-18,16,6,238
2015-06-18,16,4,2
2015-06-18,16,3,3
2015-06-18,16,9,0
2015-06-18,16,8,0
2015-06-18,16,2,23
2015-06-18,8,5,10084
2015-06-18,8,7,10
2015-06-18,8,6,4
2015-06-18,8,4,6
2015-06-18,8,3,26
2015-06-18,8,9,0
2015-06-18,8,8,0
2015-06-18,8,2,133
2015-06-18,8,1,846
2015-06-18,16,1,582
2015-06-18,,,
